longest_common_substring,longest_common_subsequence,greedy_string_tiling,2_gram_char,3_gram_char,4_gram_char,1_gram_word_Jaccard,3_gram_word_Jaccard,4_gram_word_Jaccard,2_gram_word_Jaccard_without_SW,4_gram_word_Jaccard_without_SW,1_gram_word_Containment_without_SW_a,2_gram_word_Containment_without_SW_a,1_gram_word_Containment_without_SW_b,2_gram_word_Containment_without_SW_b,average_similarity,lexical_substitution_system,pathlen_similarity,lin_similarity,wordnet_augmented_overlap,wordnet_augmented_word_overlap,weighted_word_overlap,pos_2_ngram_overlap,pos_3_ngram_overlap,pos_4_ngram_overlap
14,18,14,0.6508140266182865,0.5345224838248487,0.501280411827603,0.5714285714285714,0.3333333333333333,0.1999999999999999,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9050925925925926,0.5217491947499511,0.275106721981722,0.3684908405031442,0.979381443298969,0.808080808080808,0.8874177313831829,1.0,1.0,1.0
9,19,9,0.5716619504750297,0.485071250072666,0.3872983346207416,0.4285714285714286,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8509803921568627,0.7,0.2778459195125861,0.4124257969280632,0.9791458679977812,0.7527675276752768,0.6784389551337019,1.0,1.0,1.0
17,20,17,0.7029594915666377,0.6288281455225326,0.6063390625908326,0.6666666666666667,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9814814814814816,0.7171371656006361,0.2661130536130535,0.4005244488621571,0.9672170375687962,0.8612836438923396,1.070897319323832,1.1111111111111112,1.1428571428571428,1.2
14,19,14,0.868599036215379,0.7877263614433762,0.6943650748294137,0.8,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7826237921249264,0.3357142857142857,0.3683364338052073,0.9787234042553192,0.9356725146198832,1.7082185610331084,0.8888888888888888,0.8571428571428572,0.8
12,12,12,0.890870806374748,0.8528028654224417,0.8366600265340755,0.75,0.5,0.0,0.5,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.6681531047810608,0.4409722222222221,0.5377050284100234,1.0,0.8955223880597015,1.5383377903894933,0.8,0.6666666666666666,0.0
25,25,25,0.8622479818365828,0.8320502943378436,0.8246211251235324,0.75,0.5714285714285714,0.5,0.6666666666666667,0.0,0.75,0.6666666666666666,1.0,1.0,0.7962962962962963,0.7016464154456235,0.2980312049062049,0.3928328048785236,0.9936708860759492,0.8695652173913043,1.5296913617931858,1.2307692307692308,1.2727272727272727,1.3333333333333333
12,24,12,0.7083333333333334,0.6190476190476192,0.5499999999999999,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8896817468246041,0.7302967433402215,0.2554782519068233,0.2915856752902432,0.9831196116786204,0.821256038647343,0.9134292472383406,1.0,1.0,1.0
9,10,9,0.5590169943749475,0.5039526306789696,0.4330127018922194,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8928571428571428,0.7905694150420948,0.3414930555555555,0.4163068634062666,0.9674596663932185,0.8227848101265822,0.8494998441850043,1.0,1.0,1.0
13,17,13,0.650443635587991,0.5960395606792698,0.5276448530110864,0.6666666666666667,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.408248290463863,0.3924206349206349,0.4597853073169215,0.9805825242718448,0.7412140575079871,1.6555241676163484,1.1111111111111112,1.1428571428571428,1.2
17,22,17,0.8838834764831842,0.814091578410694,0.7349684152591669,0.8333333333333334,0.2857142857142857,0.1666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.801783725737273,0.3344227994227994,0.4025741334795283,0.9906542056074767,0.9404388714733544,1.755347821986736,0.9090909090909091,0.8888888888888888,0.8571428571428572
11,18,11,0.6262242910851493,0.4677071733467426,0.3580574370197164,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9444444444444444,0.7,0.3009189113355779,0.3645588925649561,0.9897959183673468,0.8747795414462081,0.5435974678271409,1.0,1.0,1.0
14,18,14,0.6299407883487119,0.53813823519705,0.5051814855409226,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9271708683473388,0.7499999999999999,0.3005862193362193,0.3864493019734153,0.9588680487002303,0.7841691248770895,0.6112293840839979,1.0,1.0,1.0
18,22,18,0.7844645405527364,0.6998964726756153,0.6267831705280087,0.8333333333333334,0.5,0.4,0.25,0.0,1.0,0.5,0.75,0.3333333333333333,0.8333333333333334,0.9116846116771036,0.3436820586820586,0.4016854878282527,0.981651376146789,0.9570552147239264,1.5658291146116983,0.9090909090909091,0.8888888888888888,0.8571428571428572
13,20,13,0.7378647873726221,0.6415330278717847,0.558156305651438,0.8333333333333334,0.1428571428571429,0.0,0.6666666666666667,0.0,0.75,0.6666666666666666,1.0,1.0,0.9428571428571428,0.9534625892455926,0.2795068027210884,0.3057334364217916,1.0,0.9134615384615384,1.6746722906590432,1.2,1.25,1.3333333333333333
14,20,14,0.7627700713964739,0.6676978608895888,0.5892556509887896,0.5714285714285714,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.4999999999999999,0.3205597643097642,0.3296122331414094,1.0,0.7619047619047619,1.4736360822687404,0.8888888888888888,0.8571428571428572,0.8
16,19,16,0.6669729688499159,0.5809475019311123,0.5520524474738834,0.7142857142857143,0.5,0.4,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9841269841269842,0.8563488385776753,0.3015577676291961,0.4100748273019907,0.98,0.8850072780203784,1.1046040708906004,1.0909090909090908,1.1111111111111112,1.1428571428571428
12,13,12,0.7857142857142857,0.7272727272727274,0.7,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.7875816993464052,0.408248290463863,0.3193813131313132,0.3786210895336727,0.971617982183551,0.5968992248062015,0.7969515364055045,1.0,1.0,1.0
9,10,9,0.5720775535473555,0.5270462766947299,0.4714045207910316,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.9019607843137256,0.6172133998483676,0.3490740740740741,0.4939031350671869,0.967570441254652,0.6666666666666666,0.8611439320982872,0.8,0.6666666666666666,0.0
12,24,12,0.6668313367115807,0.5855400437691199,0.512989176042577,0.6,0.0909090909090909,0.0,0.5,0.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.8177083333333333,0.4714045207910317,0.2539785611214182,0.3404231409328073,0.9928571428571428,0.8541666666666666,1.2647463393135965,1.0,1.0,1.0
9,17,9,0.6454972243679026,0.5520524474738834,0.4447495899966607,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9419354838709678,0.7826237921249264,0.282284151034151,0.3749207041045608,0.9894736842105264,0.8459715639810427,1.2653698915703713,0.8888888888888888,0.8571428571428572,0.8
21,29,21,0.5800343853290303,0.501280411827603,0.5003702332976757,0.6,0.3333333333333333,0.25,0.1999999999999999,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.8069852941176471,0.8249579113843053,0.2881676146982267,0.3760549396600816,0.9935483870967742,0.812366452991453,0.9304190649511385,1.0,1.0,1.0
21,36,21,0.9175960479909604,0.8504200642707616,0.79026332891781,0.8888888888888888,0.4545454545454546,0.2727272727272727,0.25,0.0,1.0,0.5,0.75,0.3333333333333333,0.8888888888888888,0.9238697708743118,0.2921436588103254,0.3629112486939899,0.9945054945054944,0.952258064516129,1.6097978353336135,0.8888888888888888,0.875,0.8571428571428572
15,22,15,0.721687836487032,0.579750904364203,0.4458225700602823,0.625,0.125,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.7947178871548619,0.7396002616336387,0.3061026936026936,0.3897022823268292,0.9838709677419356,0.8434108527131783,1.1244662379302082,1.0909090909090908,1.1111111111111112,1.1428571428571428
11,17,11,0.814091578410694,0.6943650748294137,0.5853694070049636,0.8,0.1999999999999999,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8249579113843054,0.3864285714285714,0.3847851720309524,0.9746835443037974,0.888888888888889,1.8275843767848627,1.0,1.0,1.0
11,20,11,0.6672461249826394,0.5000000000000001,0.411764705882353,0.5714285714285714,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8842592592592592,0.816496580927726,0.2351921689421688,0.328023988949698,0.99009900990099,0.7969348659003832,1.145285955921406,1.1111111111111112,1.1428571428571428,1.2
9,19,9,0.7661308776828737,0.6085806194501846,0.5185629788417315,0.6666666666666667,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.8999999999999999,0.3155026455026454,0.4168270591823841,0.9909090909090909,0.9836065573770492,1.196653349533036,1.1111111111111112,1.1428571428571428,1.2
17,19,17,0.6859943405700356,0.6669729688499159,0.6454972243679026,0.6666666666666667,0.3333333333333333,0.1999999999999999,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9444444444444444,0.8999999999999999,0.2916877104377105,0.3635314310979095,0.9624335715594649,0.9166666666666666,1.315855192005641,1.0,1.0,1.0
9,19,9,0.7319250547114,0.5809475019311123,0.483045891539648,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9398692810457516,0.7237468644557458,0.2419031585698251,0.3231575050163813,0.9595959595959596,0.8055555555555555,0.8275461022165828,1.0,1.0,1.0
17,19,17,0.6488856845230502,0.6669729688499159,0.6454972243679026,0.5714285714285714,0.3333333333333333,0.1999999999999999,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7916666666666666,0.6396021490668312,0.2892815055315055,0.3553070004448986,0.98,0.7969348659003831,1.1922338496854001,1.0,1.0,1.0
18,19,18,0.7071067811865475,0.6888467201936642,0.6681531047810608,0.7142857142857143,0.6,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7999999999999999,0.8040302522073697,0.3160396825396825,0.3847792264219971,0.99009900990099,0.8909657320872274,1.097402558381572,1.0,1.0,1.0
18,26,18,0.7678360453334868,0.6816229165476881,0.5790660241435863,0.625,0.2857142857142857,0.1666666666666666,0.1666666666666666,0.0,0.6,0.25,0.75,0.3333333333333333,0.7857142857142857,0.7071067811865475,0.3094997594997595,0.3362606676853025,1.0,0.9460580912863072,1.0900868268902597,1.0909090909090908,1.1111111111111112,1.1428571428571428
16,28,16,0.7216878364870325,0.6719368409052927,0.6139406135149204,0.7,0.3636363636363636,0.1818181818181817,0.1666666666666666,0.0,0.75,0.3333333333333333,0.6,0.25,0.8518518518518519,0.919254719740988,0.246643981018981,0.3077983704381977,0.975844249489244,0.8721428571428571,1.2171442400582237,0.9411764705882353,0.9333333333333333,0.923076923076923
19,21,19,0.7443873683187765,0.6668859288553501,0.6308932681440448,0.5714285714285714,0.5,0.4,0.25,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.9545454545454546,0.8164965809277259,0.2985441146155431,0.3689724462846001,0.9834710743801652,0.8414634146341463,0.998080016984616,0.9090909090909091,0.8888888888888888,0.8571428571428572
15,20,15,0.901127113779166,0.801783725737273,0.7161148740394329,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9074074074074074,0.6885303726590963,0.2572193547193546,0.3045132408697039,0.989795918367347,0.929203539823009,1.7654670734885791,1.1111111111111112,1.1428571428571428,1.2
18,36,18,0.8191937691245884,0.7342172431423765,0.678934739833204,0.7,0.3636363636363636,0.1818181818181817,0.2857142857142857,0.0,0.6666666666666666,0.4,0.8,0.5,0.7842105263157895,0.8743856497851878,0.2787843883547008,0.3720275395647818,0.9826755242933436,0.8806907378335949,1.3139997982528784,1.0588235294117647,1.0666666666666667,1.0769230769230769
12,30,12,0.6000000000000001,0.483045891539648,0.4444444444444445,0.5555555555555556,0.0909090909090909,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8369565217391304,0.7700535410868199,0.2928014162708039,0.4166927912220726,0.9663522455300576,0.8917396745932417,0.8359683843205289,1.0,1.0,1.0
11,21,11,0.7653837971759038,0.685160159703149,0.5882352941176471,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.7789115646258503,0.6030226891555273,0.2813902918069584,0.385526953003563,1.0,0.7857142857142857,0.7903875600627855,1.0,1.0,1.0
8,11,8,0.6030226891555273,0.4472135954999579,0.2519763153394848,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.1336306209562121,0.3116101491101491,0.4001674616851203,0.9714285714285714,0.5659509202453988,0.6511514861272568,1.0,1.0,1.0
16,28,16,0.7018624063435963,0.5283959492674781,0.4706787243316417,0.5555555555555556,0.1111111111111111,0.0,0.1999999999999999,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.7699645075421474,0.8017837257372731,0.2250975989333832,0.3166109049543985,1.0,0.7702215352910872,0.8809690456793796,1.0,1.0,1.0
16,23,16,0.7360747380985776,0.6527533657682196,0.5642880936468346,0.7142857142857143,0.1111111111111111,0.0,0.6666666666666667,0.0,0.75,0.6666666666666666,1.0,1.0,0.967032967032967,0.7035264706814485,0.321917500488929,0.3800151259569244,0.983050847457627,0.8803088803088803,1.5113417017251056,1.0,1.0,1.0
14,18,14,0.5457051563317493,0.5163977794943221,0.483045891539648,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.911297852474323,0.5,0.2856391293891295,0.3566251410486932,0.959557258407833,0.75,0.6112293840839979,1.0,1.0,1.0
15,17,15,0.6573757351339165,0.6054055145966812,0.5773502691896258,0.5714285714285714,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8782051282051282,0.7977240352174657,0.2824242424242423,0.410762069466964,0.9897959183673468,0.7857142857142857,0.9202493516236997,1.1111111111111112,1.1428571428571428,1.2
17,18,17,0.6669729688499159,0.6454972243679026,0.6210590034081188,0.6666666666666667,0.6,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9545454545454546,0.7826237921249264,0.2906526570742256,0.3502892746636045,0.9613442113442112,0.8571428571428572,1.015875045138406,1.0,1.0,1.0
16,18,16,0.6666666666666669,0.6470588235294118,0.625,0.5,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8514285714285714,0.7999999999999999,0.303204365079365,0.3412968371038422,0.96,0.7545219638242894,0.9594606103791249,1.1428571428571428,1.2,1.3333333333333333
9,18,9,0.5923488777590923,0.4677071733467426,0.3580574370197164,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.9197994987468672,0.8581163303210333,0.3237874779541446,0.3878606637144213,0.9788305298089024,0.8575268817204302,1.0704661533859916,1.0,1.0,1.0
12,14,12,0.6671243849949912,0.6405126152203486,0.6092717958449424,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.9264705882352942,0.6666666666666669,0.3284722222222223,0.3363733095928879,0.9618412046543462,0.8125,1.1039353408173445,1.0,1.0,1.0
18,21,18,0.6831300510639732,0.6155870112510924,0.5948118774794626,0.6666666666666667,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9888888888888888,0.6324555320336759,0.2866173641173641,0.4218365916606361,0.9894736842105264,0.8617511520737328,1.0243437202258776,1.1111111111111112,1.1428571428571428,1.2
14,31,14,0.7634222834143515,0.601337794302955,0.4828078792603347,0.6,0.1666666666666666,0.0,0.5,0.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.725,0.6902684899626335,0.279811012400298,0.3254535009716932,0.9940119760479044,0.8308702791461413,1.0222743414099504,1.125,1.1428571428571428,1.1666666666666667
15,30,15,0.8669214468630104,0.7419408268023739,0.6236095644623237,0.5555555555555556,0.0833333333333333,0.0,0.1666666666666666,0.0,0.6,0.25,0.75,0.3333333333333333,0.7076023391812866,0.8366600265340755,0.3344633838383839,0.4117213955527772,0.9570552147239264,0.7673819742489271,0.9596036671970054,1.2,1.2307692307692308,1.2727272727272727
23,26,23,0.6667948594698258,0.6384423980690613,0.622375914264142,0.6,0.5,0.4285714285714286,0.3333333333333333,0.0,0.6,0.5,0.6,0.5,0.9449579831932772,0.8153742483272114,0.2566473929388688,0.3237385934195187,0.9786720115119746,0.8375,0.9258265154156574,1.0,1.0,1.0
8,22,8,0.604814736759006,0.4325904563487,0.2858309752375148,0.4,0.0,0.0,0.1999999999999999,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.7658668730650156,0.577350269189626,0.2810650234119622,0.3542542678808512,0.9755249617577528,0.7030864197530863,0.7753386117027862,1.0,1.0,1.0
11,19,11,0.6882472016116852,0.6085806194501846,0.5185629788417315,0.7142857142857143,0.0,0.0,0.6666666666666667,0.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.8749999999999999,0.3139999999999999,0.3147494097795265,0.9817316679412014,0.8888888888888888,1.4141796957115274,1.0,1.0,1.0
23,27,23,0.8524367141602663,0.782608695652174,0.7272727272727271,0.7142857142857143,0.2857142857142857,0.1666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5270462766947299,0.31013246013246,0.4234139826634506,0.9918032786885246,0.852017937219731,1.6823694654628798,0.9090909090909091,0.8888888888888888,0.8571428571428572
8,20,8,0.7559289460184543,0.6054055145966812,0.4330127018922193,0.5714285714285714,0.0,0.0,0.25,0.0,1.0,0.5,0.75,0.3333333333333333,0.9166666666666666,0.2132007163556104,0.2892255892255891,0.3397331393566201,0.982608695652174,0.8205128205128205,1.2198607518679503,0.9090909090909091,0.8888888888888888,0.8571428571428572
15,30,15,0.7377253439645219,0.6599120175960902,0.6091095901015049,0.7,0.3,0.0999999999999999,0.1666666666666666,0.0,0.6,0.25,0.75,0.3333333333333333,0.6944444444444444,0.8907986681660885,0.3201161272589843,0.4639380357584088,0.9927007299270072,0.8914728682170543,1.1885965942248233,1.0666666666666667,1.0769230769230769,1.0909090909090908
15,17,15,0.625,0.5999999999999999,0.5714285714285715,0.6666666666666667,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.98,0.8749999999999999,0.2903042328042328,0.3388214393844767,0.9787868363719756,0.8612836438923396,1.104978391399518,0.8888888888888888,0.8571428571428572,0.8
9,10,9,0.5773502691896258,0.4714045207910316,0.4008918628686365,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.85,0.7905694150420948,0.3093524531024531,0.3481264528748535,0.9528135251072418,0.7988826815642458,0.8657435328520707,1.0,1.0,1.0
9,10,9,0.5892556509887895,0.5345224838248487,0.4629100498862757,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8653846153846154,0.7905694150420948,0.3313492063492064,0.4246463859683234,0.9689749317448496,0.8279569892473119,0.8863046838475315,1.0,1.0,1.0
5,10,5,0.4020151261036848,0.2499999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.5773502691896258,0.2591810966810967,0.3918298278387702,0.9398385913426264,0.622742474916388,0.3931143726266518,1.0,1.0,1.0
9,10,9,0.6123724356957946,0.5039526306789696,0.4330127018922194,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.9375,0.8749999999999999,0.3558554292929293,0.425126088085454,0.9543049543049542,0.8536585365853658,0.9387356712341789,1.0,1.0,1.0
9,10,9,0.5773502691896258,0.4714045207910316,0.4008918628686365,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8970588235294118,0.7216878364870323,0.3266414141414142,0.3608838155980848,0.9689749317448496,0.8125,0.8908652212232111,1.0,1.0,1.0
9,10,9,0.5892556509887895,0.5345224838248487,0.4629100498862757,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.9166666666666666,0.7216878364870323,0.350647095959596,0.4437740950283277,0.9536056480080684,0.8425925925925926,0.9126519646901212,1.0,1.0,1.0
9,10,9,0.5773502691896258,0.4714045207910316,0.4008918628686365,0.6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8970588235294118,0.7216878364870323,0.3266414141414142,0.3608838155980848,0.9689749317448496,0.8125,0.8908652212232111,1.0,1.0,1.0
15,33,15,0.6003651330350923,0.5535807194106619,0.5263613559678151,0.6,0.1818181818181817,0.0999999999999999,0.1666666666666666,0.0,0.75,0.25,0.75,0.3333333333333333,0.7777777777777778,0.6933752452815365,0.3101757369614512,0.3976446195595062,0.9940119760479044,0.8472596585804132,1.1672226710370315,1.0666666666666667,1.0769230769230769,1.0909090909090908
11,19,11,0.5896919751144689,0.4653789209955171,0.3031695312954162,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9200779727095516,0.7,0.268905939739273,0.4116525284221887,0.9689531495180452,0.7527675276752765,0.5373353847367657,1.0,1.0,1.0
11,19,11,0.6423640548375729,0.5270462766947299,0.3757345746510896,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9814814814814816,0.7,0.299627841294508,0.4389744053849014,0.9679579148732664,0.8888888888888888,0.5736049108594894,1.0,1.0,1.0
11,19,11,0.5848976518656017,0.4629100498862757,0.3429971702850177,0.4285714285714286,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8903828197945846,0.7606388292556648,0.2444751914751914,0.4021146892410211,0.965762804711038,0.7082352941176471,0.556394220377939,1.0,1.0,1.0
11,19,11,0.5896919751144689,0.4653789209955171,0.3031695312954162,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9200779727095516,0.7,0.268905939739273,0.4116525284221887,0.9689531495180452,0.7527675276752765,0.5373353847367657,1.0,1.0,1.0
10,14,10,0.836242010007091,0.7302967433402215,0.6030226891555273,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7302967433402215,0.3768939393939394,0.4239451739419548,0.9846153846153848,0.8955223880597015,1.7187772893395818,0.8,0.6666666666666666,0.0
11,26,11,0.7423074889580904,0.6454972243679029,0.5399055247990169,0.7777777777777778,0.0,0.0,0.5,0.0,0.8333333333333334,0.6,1.0,0.75,0.911111111111111,0.6405126152203486,0.2781631507821983,0.3970323092747517,0.9662162162162162,0.9000819000819003,1.5382504560242087,1.1428571428571428,1.1666666666666667,1.2
12,21,12,0.6556100681071858,0.5657789498610037,0.4573295603800237,0.625,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6394557823129252,0.6708203932499369,0.3009391534391535,0.4044097547075626,0.9821428571428572,0.8327228327228328,1.036254144274034,1.0,1.0,1.0
19,26,19,0.7756717518813396,0.7242243488319187,0.6681531047810612,0.625,0.2222222222222222,0.125,0.25,0.0,1.0,0.5,0.75,0.3333333333333333,1.0,0.7071067811865475,0.2775853775853776,0.3933619172849809,0.9814814814814816,0.8270042194092826,1.3076068928358298,0.7692307692307692,0.7272727272727273,0.6666666666666666
14,16,14,0.625,0.5728918992315463,0.5400617248673218,0.6666666666666667,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9714285714285712,0.8999999999999999,0.3150784074313486,0.360409822739875,0.9894736842105264,0.8557993730407524,1.0592731468496979,0.8888888888888888,0.8571428571428572,0.8
14,16,14,0.5999999999999999,0.5714285714285715,0.5384615384615385,0.6666666666666667,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.9603174603174603,0.7999999999999999,0.2942460317460316,0.347903583580666,0.9658949464774708,0.8306538049303325,0.993311675181361,1.1111111111111112,1.1428571428571428,1.2
13,16,13,0.5547001962252293,0.521749194749951,0.4834937784152281,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9219298245614036,0.6299407883487119,0.2922801735301734,0.3548567940443692,0.9683090446449224,0.7636363636363636,0.685810842120393,1.0,1.0,1.0
14,19,14,0.5652173913043479,0.5555555555555557,0.5009794328681195,0.375,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8474945533769063,0.7581753965757456,0.2193384275492117,0.3273284564897991,0.99009900990099,0.6818605518269947,0.6263646848338741,1.0,1.0,1.0
15,19,15,0.5740378478819278,0.5555555555555557,0.5009794328681195,0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9343137254901962,0.7606388292556648,0.2730702168202168,0.410166793875819,0.9696969696969696,0.7777777777777776,0.6567393966400011,1.0,1.0,1.0
17,19,17,0.7585826061362605,0.6481812160876685,0.6262242910851493,0.5714285714285714,0.4,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8769063180827886,0.0,0.2293137418137417,0.3273392506910874,1.0,0.7666268418956592,1.0175265615884168,1.1111111111111112,1.1428571428571428,1.2
10,19,10,0.6155870112510924,0.485071250072666,0.3872983346207416,0.5,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.7653508771929824,0.6324555320336759,0.248050505050505,0.3338458250195657,0.981651376146789,0.7458100558659218,0.7417793441701163,1.0,1.0,1.0
16,22,16,0.7175473098524098,0.685160159703149,0.6120563724821231,0.5714285714285714,0.3333333333333333,0.1999999999999999,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7777777777777778,0.5892556509887895,0.2851747326747326,0.3640637621470128,0.9797979797979796,0.7718631178707224,0.9881288742452149,1.0,1.0,1.0
20,20,20,0.7977240352174655,0.7867957924694433,0.7745966692414833,0.7142857142857143,0.5714285714285714,0.5,0.6666666666666667,0.0,0.75,0.6666666666666666,1.0,1.0,0.9074074074074072,0.9166666666666669,0.3145673256784366,0.3772223589191186,0.9862068965517242,0.8709055876685935,1.368372094081423,1.2307692307692308,1.2727272727272727,1.3333333333333333
10,20,10,0.5642880936468346,0.4866642633922875,0.4001633653325207,0.5714285714285714,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7916666666666666,0.6324555320336759,0.2767153679653679,0.3315860591866029,0.9805825242718448,0.7969348659003831,1.1763532370450633,1.0,1.0,1.0
22,22,22,0.7513009550107069,0.7453559924999299,0.7637626158259736,0.7142857142857143,0.6666666666666667,0.6,0.6666666666666667,0.0,1.0,1.0,0.75,0.6666666666666666,1.0,0.7893522173763263,0.3133408919123204,0.3551346237500749,1.0,0.876923076923077,1.441845587497329,0.8333333333333334,0.8,0.75
20,21,20,0.7183811165192393,0.6574382586514258,0.6396021490668312,0.7142857142857143,0.6,0.5,0.5,0.0,0.75,0.6666666666666666,0.75,0.6666666666666666,1.0,0.9999999999999998,0.3260327635327634,0.3350523122684915,0.973126356200968,1.0,1.0990881197427638,1.0,1.0,1.0
13,22,13,0.6963575181639443,0.6076436202501997,0.5345224838248487,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.9509803921568628,0.7115124735378854,0.2459076307290593,0.2662513467915883,0.9767441860465116,0.7787209960384833,0.9648135510165576,0.9090909090909091,0.8888888888888888,0.8571428571428572
